83, Federal-gov, Masters
49, State-gov, 10th
49, State-gov, 1st-4th
49, State-gov, Prof-school
49, State-gov, HS-grad
49, State-gov, 7th-8th
49, State-gov, 12th
49, State-gov, Some-college
49, State-gov, 5th-6th
49, State-gov, Preschool
49, State-gov, 11th
49, State-gov, Doctorate
49, State-gov, 9th
49, State-gov, Assoc-acdm
68, Federal-gov, Masters
68, Federal-gov, Assoc-voc
68, Federal-gov, Bachelors
68, Federal-gov, 10th
68, Federal-gov, 1st-4th
68, Federal-gov, Prof-school
68, Federal-gov, HS-grad
68, Federal-gov, 7th-8th
68, Federal-gov, 12th
68, Federal-gov, Some-college
68, Federal-gov, 5th-6th
68, Federal-gov, Preschool
68, Federal-gov, 11th
68, Federal-gov, Doctorate
68, Federal-gov, 9th
68, Federal-gov, Assoc-acdm
68, ?, Masters
68, ?, Assoc-voc
68, ?, Bachelors
68, ?, 10th
68, ?, 1st-4th
68, ?, Prof-school
68, ?, HS-grad
68, ?, 7th-8th
68, ?, 12th
68, ?, Some-college
68, ?, 5th-6th
68, ?, Preschool
68, ?, 11th
68, ?, Doctorate
68, ?, 9th
68, ?, Assoc-acdm
68, Self-emp-not-inc, Masters
68, Self-emp-not-inc, Assoc-voc
68, Self-emp-not-inc, Bachelors
68, Self-emp-not-inc, 10th
68, Self-emp-not-inc, 1st-4th
68, Self-emp-not-inc, Prof-school
68, Self-emp-not-inc, HS-grad
68, Self-emp-not-inc, 7th-8th
68, Self-emp-not-inc, 12th
68, Self-emp-not-inc, Some-college
68, Self-emp-not-inc, 5th-6th
68, Self-emp-not-inc, Preschool
68, Self-emp-not-inc, 11th
68, Self-emp-not-inc, Doctorate
68, Self-emp-not-inc, 9th
68, Self-emp-not-inc, Assoc-acdm
68, Never-worked, Masters
68, Never-worked, Assoc-voc
68, Never-worked, Bachelors
68, Never-worked, 10th
68, Never-worked, 1st-4th
68, Never-worked, Prof-school
68, Never-worked, HS-grad
68, Never-worked, 7th-8th
68, Never-worked, 12th
68, Never-worked, Some-college
68, Never-worked, 5th-6th
68, Never-worked, Preschool
68, Never-worked, 11th
68, Never-worked, Doctorate
68, Never-worked, 9th
68, Never-worked, Assoc-acdm
68, Local-gov, Masters
68, Local-gov, Assoc-voc
68, Local-gov, Bachelors
68, Local-gov, 10th
68, Local-gov, 1st-4th
68, Local-gov, Prof-school
68, Local-gov, HS-grad
68, Local-gov, 7th-8th
68, Local-gov, 12th
68, Local-gov, Some-college
68, Local-gov, 5th-6th
68, Local-gov, Preschool
68, Local-gov, 11th
68, Local-gov, Doctorate
68, Local-gov, 9th
68, Local-gov, Assoc-acdm
68, Private, Masters
68, Private, Assoc-voc
68, Private, Bachelors
68, Private, 10th
68, Private, 1st-4th
68, Private, Prof-school
68, Private, HS-grad
68, Private, 7th-8th
68, Private, 12th
68, Private, Some-college
68, Private, 5th-6th
68, Private, Preschool
68, Private, 11th
68, Private, Doctorate
68, Private, 9th
68, Private, Assoc-acdm
68, Without-pay, Masters
68, Without-pay, Assoc-voc
68, Without-pay, Bachelors
68, Without-pay, 10th
68, Without-pay, 1st-4th
68, Without-pay, Prof-school
68, Without-pay, HS-grad
68, Without-pay, 7th-8th
68, Without-pay, 12th
68, Without-pay, Some-college
68, Without-pay, 5th-6th
68, Without-pay, Preschool
68, Without-pay, 11th
68, Without-pay, Doctorate
68, Without-pay, 9th
68, Without-pay, Assoc-acdm
68, Self-emp-inc, Masters
68, Self-emp-inc, Assoc-voc
68, Self-emp-inc, Bachelors
68, Self-emp-inc, 10th
68, Self-emp-inc, 1st-4th
68, Self-emp-inc, Prof-school
68, Self-emp-inc, HS-grad
68, Self-emp-inc, 7th-8th
68, Self-emp-inc, 12th
68, Self-emp-inc, Some-college
68, Self-emp-inc, 5th-6th
68, Self-emp-inc, Preschool
68, Self-emp-inc, 11th
68, Self-emp-inc, Doctorate
68, Self-emp-inc, 9th
68, Self-emp-inc, Assoc-acdm
68, State-gov, Masters
68, State-gov, Assoc-voc
68, State-gov, Bachelors
68, State-gov, 10th
68, State-gov, 1st-4th
68, State-gov, Prof-school
68, State-gov, HS-grad
68, State-gov, 7th-8th
68, State-gov, 12th
68, State-gov, Some-college
68, State-gov, 5th-6th
68, State-gov, Preschool
68, State-gov, 11th
68, State-gov, Doctorate
68, State-gov, 9th
68, State-gov, Assoc-acdm
80, Federal-gov, Masters
80, Federal-gov, Assoc-voc
80, Federal-gov, Bachelors
80, Federal-gov, 10th
80, Federal-gov, 1st-4th
80, Federal-gov, Prof-school
80, Federal-gov, HS-grad
80, Federal-gov, 7th-8th
80, Federal-gov, 12th
80, Federal-gov, Some-college
80, Federal-gov, 5th-6th
80, Federal-gov, Preschool
80, Federal-gov, 11th
80, Federal-gov, Doctorate
80, Federal-gov, 9th
80, Federal-gov, Assoc-acdm
80, ?, Masters
80, ?, Assoc-voc
80, ?, Bachelors
80, ?, 10th
80, ?, 1st-4th
80, ?, Prof-school
80, ?, HS-grad
80, ?, 7th-8th
80, ?, 12th
80, ?, Some-college
80, ?, 5th-6th
80, ?, Preschool
80, ?, 11th
80, ?, Doctorate
80, ?, 9th
80, ?, Assoc-acdm
80, Self-emp-not-inc, Masters
80, Self-emp-not-inc, Assoc-voc
80, Self-emp-not-inc, Bachelors
80, Self-emp-not-inc, 10th
80, Self-emp-not-inc, 1st-4th
80, Self-emp-not-inc, Prof-school
80, Self-emp-not-inc, HS-grad
80, Self-emp-not-inc, 7th-8th
80, Self-emp-not-inc, 12th
80, Self-emp-not-inc, Some-college
80, Self-emp-not-inc, 5th-6th
80, Self-emp-not-inc, Preschool
80, Self-emp-not-inc, 11th
80, Self-emp-not-inc, Doctorate
80, Self-emp-not-inc, 9th
80, Self-emp-not-inc, Assoc-acdm
80, Never-worked, Masters
80, Never-worked, Assoc-voc
80, Never-worked, Bachelors
80, Never-worked, 10th
80, Never-worked, 1st-4th
80, Never-worked, Prof-school
80, Never-worked, HS-grad
80, Never-worked, 7th-8th
80, Never-worked, 12th
80, Never-worked, Some-college
80, Never-worked, 5th-6th
80, Never-worked, Preschool
80, Never-worked, 11th
80, Never-worked, Doctorate
80, Never-worked, 9th
80, Never-worked, Assoc-acdm
80, Local-gov, Masters
80, Local-gov, Assoc-voc
80, Local-gov, Bachelors
80, Local-gov, 10th
80, Local-gov, 1st-4th
80, Local-gov, Prof-school
80, Local-gov, HS-grad
80, Local-gov, 7th-8th
80, Local-gov, 12th
80, Local-gov, Some-college
80, Local-gov, 5th-6th
80, Local-gov, Preschool
80, Local-gov, 11th
80, Local-gov, Doctorate
80, Local-gov, 9th
80, Local-gov, Assoc-acdm
80, Private, Masters
80, Private, Assoc-voc
80, Private, Bachelors
80, Private, 10th
80, Private, 1st-4th
80, Private, Prof-school
80, Private, HS-grad
80, Private, 7th-8th
80, Private, 12th
80, Private, Some-college
80, Private, 5th-6th
80, Private, Preschool
80, Private, 11th
80, Private, Doctorate
80, Private, 9th
80, Private, Assoc-acdm
80, Without-pay, Masters
80, Without-pay, Assoc-voc
80, Without-pay, Bachelors
80, Without-pay, 10th
80, Without-pay, 1st-4th
80, Without-pay, Prof-school
80, Without-pay, HS-grad
80, Without-pay, 7th-8th
80, Without-pay, 12th
80, Without-pay, Some-college
80, Without-pay, 5th-6th
80, Without-pay, Preschool
80, Without-pay, 11th
80, Without-pay, Doctorate
80, Without-pay, 9th
80, Without-pay, Assoc-acdm
80, Self-emp-inc, Masters
80, Self-emp-inc, Assoc-voc
80, Self-emp-inc, Bachelors
80, Self-emp-inc, 10th
80, Self-emp-inc, 1st-4th
80, Self-emp-inc, Prof-school
80, Self-emp-inc, HS-grad
80, Self-emp-inc, 7th-8th
80, Self-emp-inc, 12th
80, Self-emp-inc, Some-college
80, Self-emp-inc, 5th-6th
80, Self-emp-inc, Preschool
80, Self-emp-inc, 11th
80, Self-emp-inc, Doctorate
80, Self-emp-inc, 9th
80, Self-emp-inc, Assoc-acdm
80, State-gov, Masters
80, State-gov, Assoc-voc
80, State-gov, Bachelors
80, State-gov, 10th
80, State-gov, 1st-4th
80, State-gov, Prof-school
80, State-gov, HS-grad
80, State-gov, 7th-8th
80, State-gov, 12th
80, State-gov, Some-college
80, State-gov, 5th-6th
80, State-gov, Preschool
80, State-gov, 11th
80, State-gov, Doctorate
80, State-gov, 9th
80, State-gov, Assoc-acdm
42, Federal-gov, Masters
42, Federal-gov, Assoc-voc
42, Federal-gov, Bachelors
42, Federal-gov, 10th
42, Federal-gov, 1st-4th
42, Federal-gov, Prof-school
42, Federal-gov, HS-grad
42, Federal-gov, 7th-8th
42, Federal-gov, 12th
42, Federal-gov, Some-college
42, Federal-gov, 5th-6th
42, Federal-gov, Preschool
42, Federal-gov, 11th
42, Federal-gov, Doctorate
42, Federal-gov, 9th
42, Federal-gov, Assoc-acdm
42, ?, Masters
42, ?, Assoc-voc
42, ?, Bachelors
42, ?, 10th
42, ?, 1st-4th
42, ?, Prof-school
42, ?, HS-grad
42, ?, 7th-8th
42, ?, 12th
42, ?, Some-college
42, ?, 5th-6th
42, ?, Preschool
42, ?, 11th
42, ?, Doctorate
42, ?, 9th
42, ?, Assoc-acdm
42, Self-emp-not-inc, Masters
42, Self-emp-not-inc, Assoc-voc
42, Self-emp-not-inc, Bachelors
42, Self-emp-not-inc, 10th
42, Self-emp-not-inc, 1st-4th
42, Self-emp-not-inc, Prof-school
42, Self-emp-not-inc, HS-grad
42, Self-emp-not-inc, 7th-8th
42, Self-emp-not-inc, 12th
42, Self-emp-not-inc, Some-college
42, Self-emp-not-inc, 5th-6th
42, Self-emp-not-inc, Preschool
42, Self-emp-not-inc, 11th
42, Self-emp-not-inc, Doctorate
42, Self-emp-not-inc, 9th
42, Self-emp-not-inc, Assoc-acdm
42, Never-worked, Masters
42, Never-worked, Assoc-voc
42, Never-worked, Bachelors
42, Never-worked, 10th
42, Never-worked, 1st-4th
42, Never-worked, Prof-school
42, Never-worked, HS-grad
42, Never-worked, 7th-8th
42, Never-worked, 12th
42, Never-worked, Some-college
42, Never-worked, 5th-6th
42, Never-worked, Preschool
42, Never-worked, 11th
42, Never-worked, Doctorate
42, Never-worked, 9th
42, Never-worked, Assoc-acdm
42, Local-gov, Masters
42, Local-gov, Assoc-voc
42, Local-gov, Bachelors
42, Local-gov, 10th
42, Local-gov, 1st-4th
42, Local-gov, Prof-school
42, Local-gov, HS-grad
42, Local-gov, 7th-8th
42, Local-gov, 12th
42, Local-gov, Some-college
42, Local-gov, 5th-6th
42, Local-gov, Preschool
42, Local-gov, 11th
42, Local-gov, Doctorate
42, Local-gov, 9th
42, Local-gov, Assoc-acdm
42, Private, Masters
42, Private, Assoc-voc
42, Private, Bachelors
42, Private, 10th
42, Private, 1st-4th
42, Private, Prof-school
42, Private, HS-grad
42, Private, 7th-8th
42, Private, 12th
42, Private, Some-college
42, Private, 5th-6th
42, Private, Preschool
42, Private, 11th
42, Private, Doctorate
42, Private, 9th
42, Private, Assoc-acdm
42, Without-pay, Masters
42, Without-pay, Assoc-voc
42, Without-pay, Bachelors
42, Without-pay, 10th
42, Without-pay, 1st-4th
42, Without-pay, Prof-school
42, Without-pay, HS-grad
42, Without-pay, 7th-8th
42, Without-pay, 12th
42, Without-pay, Some-college
42, Without-pay, 5th-6th
42, Without-pay, Preschool
42, Without-pay, 11th
42, Without-pay, Doctorate
42, Without-pay, 9th
42, Without-pay, Assoc-acdm
42, Self-emp-inc, Masters
42, Self-emp-inc, Assoc-voc
42, Self-emp-inc, Bachelors
42, Self-emp-inc, 10th
42, Self-emp-inc, 1st-4th
42, Self-emp-inc, Prof-school
42, Self-emp-inc, HS-grad
42, Self-emp-inc, 7th-8th
42, Self-emp-inc, 12th
42, Self-emp-inc, Some-college
42, Self-emp-inc, 5th-6th
42, Self-emp-inc, Preschool
42, Self-emp-inc, 11th
42, Self-emp-inc, Doctorate
42, Self-emp-inc, 9th
42, Self-emp-inc, Assoc-acdm
42, State-gov, Masters
42, State-gov, Assoc-voc
42, State-gov, Bachelors
42, State-gov, 10th
42, State-gov, 1st-4th
42, State-gov, Prof-school
42, State-gov, HS-grad
42, State-gov, 7th-8th
42, State-gov, 12th
42, State-gov, Some-college
42, State-gov, 5th-6th
42, State-gov, Preschool
42, State-gov, 11th
42, State-gov, Doctorate
42, State-gov, 9th
42, State-gov, Assoc-acdm
39, Federal-gov, Masters
39, Federal-gov, Assoc-voc
39, Federal-gov, Bachelors
39, Federal-gov, 10th
39, Federal-gov, 1st-4th
39, Federal-gov, Prof-school
39, Federal-gov, HS-grad
39, Federal-gov, 7th-8th
39, Federal-gov, 12th
39, Federal-gov, Some-college
39, Federal-gov, 5th-6th
39, Federal-gov, Preschool
39, Federal-gov, 11th
39, Federal-gov, Doctorate
39, Federal-gov, 9th
39, Federal-gov, Assoc-acdm
39, ?, Masters
39, ?, Assoc-voc
39, ?, Bachelors
39, ?, 10th
39, ?, 1st-4th
39, ?, Prof-school
39, ?, HS-grad
39, ?, 7th-8th
39, ?, 12th
39, ?, Some-college
39, ?, 5th-6th
39, ?, Preschool
39, ?, 11th
39, ?, Doctorate
39, ?, 9th
39, ?, Assoc-acdm
39, Self-emp-not-inc, Masters
39, Self-emp-not-inc, Assoc-voc
39, Self-emp-not-inc, Bachelors
39, Self-emp-not-inc, 10th
39, Self-emp-not-inc, 1st-4th
39, Self-emp-not-inc, Prof-school
39, Self-emp-not-inc, HS-grad
39, Self-emp-not-inc, 7th-8th
39, Self-emp-not-inc, 12th
39, Self-emp-not-inc, Some-college
39, Self-emp-not-inc, 5th-6th
39, Self-emp-not-inc, Preschool
39, Self-emp-not-inc, 11th
39, Self-emp-not-inc, Doctorate
39, Self-emp-not-inc, 9th
39, Self-emp-not-inc, Assoc-acdm
39, Never-worked, Masters
39, Never-worked, Assoc-voc
39, Never-worked, Bachelors
39, Never-worked, 10th
39, Never-worked, 1st-4th
39, Never-worked, Prof-school
39, Never-worked, HS-grad
39, Never-worked, 7th-8th
39, Never-worked, 12th
39, Never-worked, Some-college
39, Never-worked, 5th-6th
39, Never-worked, Preschool
39, Never-worked, 11th
39, Never-worked, Doctorate
39, Never-worked, 9th
39, Never-worked, Assoc-acdm
39, Local-gov, Masters
39, Local-gov, Assoc-voc
39, Local-gov, Bachelors
39, Local-gov, 10th
39, Local-gov, 1st-4th
39, Local-gov, Prof-school
39, Local-gov, HS-grad
39, Local-gov, 7th-8th
39, Local-gov, 12th
39, Local-gov, Some-college
39, Local-gov, 5th-6th
39, Local-gov, Preschool
39, Local-gov, 11th
39, Local-gov, Doctorate
39, Local-gov, 9th
39, Local-gov, Assoc-acdm
39, Private, Masters
39, Private, Assoc-voc
39, Private, Bachelors
39, Private, 10th
39, Private, 1st-4th
39, Private, Prof-school
39, Private, HS-grad
39, Private, 7th-8th
39, Private, 12th
39, Private, Some-college
39, Private, 5th-6th
39, Private, Preschool
39, Private, 11th
39, Private, Doctorate
39, Private, 9th
39, Private, Assoc-acdm
39, Without-pay, Masters
39, Without-pay, Assoc-voc
39, Without-pay, Bachelors
39, Without-pay, 10th
39, Without-pay, 1st-4th
39, Without-pay, Prof-school
39, Without-pay, HS-grad
39, Without-pay, 7th-8th
39, Without-pay, 12th
39, Without-pay, Some-college
39, Without-pay, 5th-6th
39, Without-pay, Preschool
39, Without-pay, 11th
39, Without-pay, Doctorate
39, Without-pay, 9th
39, Without-pay, Assoc-acdm
39, Self-emp-inc, Masters
39, Self-emp-inc, Assoc-voc
39, Self-emp-inc, Bachelors
39, Self-emp-inc, 10th
39, Self-emp-inc, 1st-4th
39, Self-emp-inc, Prof-school
39, Self-emp-inc, HS-grad
39, Self-emp-inc, 7th-8th
39, Self-emp-inc, 12th
39, Self-emp-inc, Some-college
39, Self-emp-inc, 5th-6th
39, Self-emp-inc, Preschool
39, Self-emp-inc, 11th
39, Self-emp-inc, Doctorate
39, Self-emp-inc, 9th
39, Self-emp-inc, Assoc-acdm
39, State-gov, Masters
39, State-gov, Assoc-voc
39, State-gov, Bachelors
39, State-gov, 10th
39, State-gov, 1st-4th
39, State-gov, Prof-school
39, State-gov, HS-grad
39, State-gov, 7th-8th
39, State-gov, 12th
39, State-gov, Some-college
39, State-gov, 5th-6th
39, State-gov, Preschool
39, State-gov, 11th
39, State-gov, Doctorate
39, State-gov, 9th
39, State-gov, Assoc-acdm
88, Federal-gov, Masters
88, Federal-gov, Assoc-voc
88, Federal-gov, Bachelors
88, Federal-gov, 10th
88, Federal-gov, 1st-4th
88, Federal-gov, Prof-school
88, Federal-gov, HS-grad
88, Federal-gov, 7th-8th
88, Federal-gov, 12th
88, Federal-gov, Some-college
88, Federal-gov, 5th-6th
88, Federal-gov, Preschool
88, Federal-gov, 11th
88, Federal-gov, Doctorate
88, Federal-gov, 9th
88, Federal-gov, Assoc-acdm
88, ?, Masters
88, ?, Assoc-voc
88, ?, Bachelors
88, ?, 10th
88, ?, 1st-4th
88, ?, Prof-school
88, ?, HS-grad
88, ?, 7th-8th
88, ?, 12th
88, ?, Some-college
88, ?, 5th-6th
88, ?, Preschool
88, ?, 11th
88, ?, Doctorate
88, ?, 9th
88, ?, Assoc-acdm
88, Self-emp-not-inc, Masters
88, Self-emp-not-inc, Assoc-voc
88, Self-emp-not-inc, Bachelors
88, Self-emp-not-inc, 10th
88, Self-emp-not-inc, 1st-4th
88, Self-emp-not-inc, Prof-school
88, Self-emp-not-inc, HS-grad
88, Self-emp-not-inc, 7th-8th
88, Self-emp-not-inc, 12th
88, Self-emp-not-inc, Some-college
88, Self-emp-not-inc, 5th-6th
88, Self-emp-not-inc, Preschool
88, Self-emp-not-inc, 11th
88, Self-emp-not-inc, Doctorate
88, Self-emp-not-inc, 9th
88, Self-emp-not-inc, Assoc-acdm
88, Never-worked, Masters
88, Never-worked, Assoc-voc
88, Never-worked, Bachelors
88, Never-worked, 10th
88, Never-worked, 1st-4th
88, Never-worked, Prof-school
88, Never-worked, HS-grad
88, Never-worked, 7th-8th
88, Never-worked, 12th
88, Never-worked, Some-college
88, Never-worked, 5th-6th
88, Never-worked, Preschool
88, Never-worked, 11th
88, Never-worked, Doctorate
88, Never-worked, 9th
88, Never-worked, Assoc-acdm
88, Local-gov, Masters
88, Local-gov, Assoc-voc
88, Local-gov, Bachelors
88, Local-gov, 10th
88, Local-gov, 1st-4th
88, Local-gov, Prof-school
88, Local-gov, HS-grad
88, Local-gov, 7th-8th
88, Local-gov, 12th
88, Local-gov, Some-college
88, Local-gov, 5th-6th
88, Local-gov, Preschool
88, Local-gov, 11th
88, Local-gov, Doctorate
88, Local-gov, 9th
88, Local-gov, Assoc-acdm
88, Private, Masters
88, Private, Assoc-voc
88, Private, Bachelors
88, Private, 10th
88, Private, 1st-4th
88, Private, Prof-school
88, Private, HS-grad
88, Private, 7th-8th
88, Private, 12th
88, Private, Some-college
88, Private, 5th-6th
88, Private, Preschool
88, Private, 11th
88, Private, Doctorate
88, Private, 9th
88, Private, Assoc-acdm
88, Without-pay, Masters
88, Without-pay, Assoc-voc
88, Without-pay, Bachelors
88, Without-pay, 10th
88, Without-pay, 1st-4th
88, Without-pay, Prof-school
88, Without-pay, HS-grad
88, Without-pay, 7th-8th
88, Without-pay, 12th
88, Without-pay, Some-college
88, Without-pay, 5th-6th
88, Without-pay, Preschool
88, Without-pay, 11th
88, Without-pay, Doctorate
88, Without-pay, 9th
88, Without-pay, Assoc-acdm
88, Self-emp-inc, Masters
88, Self-emp-inc, Assoc-voc
88, Self-emp-inc, Bachelors
88, Self-emp-inc, 10th
88, Self-emp-inc, 1st-4th
88, Self-emp-inc, Prof-school
88, Self-emp-inc, HS-grad
88, Self-emp-inc, 7th-8th
88, Self-emp-inc, 12th
88, Self-emp-inc, Some-college
88, Self-emp-inc, 5th-6th
88, Self-emp-inc, Preschool
88, Self-emp-inc, 11th
88, Self-emp-inc, Doctorate
88, Self-emp-inc, 9th
88, Self-emp-inc, Assoc-acdm
88, State-gov, Masters
88, State-gov, Assoc-voc
88, State-gov, Bachelors
88, State-gov, 10th
88, State-gov, 1st-4th
88, State-gov, Prof-school
88, State-gov, HS-grad
88, State-gov, 7th-8th
88, State-gov, 12th
88, State-gov, Some-college
88, State-gov, 5th-6th
88, State-gov, Preschool
88, State-gov, 11th
88, State-gov, Doctorate
88, State-gov, 9th
88, State-gov, Assoc-acdm
59, Federal-gov, Masters
59, Federal-gov, Assoc-voc
59, Federal-gov, Bachelors
59, Federal-gov, 10th
59, Federal-gov, 1st-4th
59, Federal-gov, Prof-school
59, Federal-gov, HS-grad
59, Federal-gov, 7th-8th
59, Federal-gov, 12th
59, Federal-gov, Some-college
59, Federal-gov, 5th-6th
59, Federal-gov, Preschool
59, Federal-gov, 11th
59, Federal-gov, Doctorate
59, Federal-gov, 9th
59, Federal-gov, Assoc-acdm
59, ?, Masters
59, ?, Assoc-voc
59, ?, Bachelors
59, ?, 10th
59, ?, 1st-4th
59, ?, Prof-school
59, ?, HS-grad
59, ?, 7th-8th
59, ?, 12th
59, ?, Some-college
59, ?, 5th-6th
59, ?, Preschool
59, ?, 11th
59, ?, Doctorate
59, ?, 9th
59, ?, Assoc-acdm
59, Self-emp-not-inc, Masters
59, Self-emp-not-inc, Assoc-voc
59, Self-emp-not-inc, Bachelors
59, Self-emp-not-inc, 10th
59, Self-emp-not-inc, 1st-4th
59, Self-emp-not-inc, Prof-school
59, Self-emp-not-inc, HS-grad
59, Self-emp-not-inc, 7th-8th
59, Self-emp-not-inc, 12th
59, Self-emp-not-inc, Some-college
59, Self-emp-not-inc, 5th-6th
59, Self-emp-not-inc, Preschool
59, Self-emp-not-inc, 11th
59, Self-emp-not-inc, Doctorate
59, Self-emp-not-inc, 9th
59, Self-emp-not-inc, Assoc-acdm
59, Never-worked, Masters
59, Never-worked, Assoc-voc
59, Never-worked, Bachelors
59, Never-worked, 10th
59, Never-worked, 1st-4th
